date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2004-01-01,252680.8,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2005-01-01,258203.7,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2006-01-01,269478.6,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2007-01-01,278485.4,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2008-01-01,277793.2,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2009-01-01,265530.8,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2010-01-01,266773.4,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2011-01-01,261555.8,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2012-01-01,263649.9,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2013-01-01,258911.0,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2014-01-01,260605.8,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2015-01-01,268869.8,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2016-01-01,268196.2,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2017-01-01,273875.1,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2018-01-01,274582.8,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2019-01-01,275225.4,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2020-01-01,260765.2,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2021-01-01,269838.7,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2022-01-01,278975.9,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
2023-01-01,286628.4,2024-12-20,2024-12-20,Connecticut,CTRGSP,Real Gross Domestic Product: All Industry Total in Connecticut,A,Mil. of Chn. 2017 $,NSA
1997-01-01,51267.0,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
1998-01-01,56487.0,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
1999-01-01,60866.2,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2000-01-01,63388.8,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2001-01-01,65724.8,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2002-01-01,63702.5,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2003-01-01,64316.8,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2004-01-01,67735.5,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2005-01-01,66381.2,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2006-01-01,68411.8,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2007-01-01,68132.4,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2008-01-01,65771.3,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2009-01-01,69186.2,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2010-01-01,68291.9,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2011-01-01,71103.5,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2012-01-01,70562.4,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2013-01-01,68656.8,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2014-01-01,73961.7,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2015-01-01,76211.2,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2016-01-01,71941.4,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2017-01-01,69555.6,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2018-01-01,70856.4,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2019-01-01,74627.8,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2020-01-01,72506.8,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2021-01-01,74657.1,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2022-01-01,77149.2,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
2023-01-01,78014.4,2024-12-20,2024-12-20,Delaware,DERGSP,Real Gross Domestic Product: All Industry Total in Delaware,A,Mil. of Chn. 2017 $,NSA
1997-01-01,603988.6,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
1998-01-01,634032.3,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
1999-01-01,664152.0,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2000-01-01,693837.3,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2001-01-01,714638.0,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2002-01-01,746252.8,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2003-01-01,781834.2,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2004-01-01,833946.8,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2005-01-01,883164.5,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2006-01-01,909298.9,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2007-01-01,922288.3,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2008-01-01,891766.9,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2009-01-01,840480.6,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2010-01-01,851956.4,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2011-01-01,849395.3,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2012-01-01,857861.3,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2013-01-01,880183.5,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2014-01-01,905648.5,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2015-01-01,945929.0,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2016-01-01,978989.7,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2017-01-01,1014866.9,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2018-01-01,1050433.8,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2019-01-01,1084913.9,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2020-01-01,1069758.8,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2021-01-01,1170526.3,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2022-01-01,1239883.6,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
2023-01-01,1292787.6,2024-12-20,2024-12-20,Florida,FLRGSP,Real Gross Domestic Product: All Industry Total in Florida,A,Mil. of Chn. 2017 $,NSA
1997-01-01,351183.9,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
1998-01-01,377705.9,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
1999-01-01,404465.2,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2000-01-01,417713.5,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2001-01-01,422731.6,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2002-01-01,427329.7,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2003-01-01,439074.6,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2004-01-01,461245.4,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2005-01-01,480838.3,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2006-01-01,487524.9,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2007-01-01,492238.7,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2008-01-01,481860.3,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2009-01-01,464016.8,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2010-01-01,471588.2,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2011-01-01,481215.4,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2012-01-01,489027.3,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2013-01-01,499900.2,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2014-01-01,517511.9,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2015-01-01,540108.5,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2016-01-01,561718.3,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2017-01-01,583543.3,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2018-01-01,600934.7,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2019-01-01,620744.9,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2020-01-01,604745.9,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2021-01-01,643013.8,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2022-01-01,665678.1,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
2023-01-01,678201.2,2024-12-20,2024-12-20,Georgia,GARGSP,Real Gross Domestic Product: All Industry Total in Georgia,A,Mil. of Chn. 2017 $,NSA
1997-01-01,60620.2,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
1998-01-01,58946.1,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
1999-01-01,59612.1,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2000-01-01,60745.7,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2001-01-01,60446.4,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2002-01-01,62355.2,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2003-01-01,65623.7,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2004-01-01,69332.0,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2005-01-01,72941.9,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2006-01-01,74892.9,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2007-01-01,76434.1,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2008-01-01,76830.2,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2009-01-01,74118.5,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2010-01-01,76130.2,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2011-01-01,77174.2,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2012-01-01,78694.0,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2013-01-01,80534.9,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2014-01-01,81304.9,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2015-01-01,83857.6,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2016-01-01,85670.4,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2017-01-01,87436.4,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2018-01-01,88836.4,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2019-01-01,88855.2,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2020-01-01,79840.1,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2021-01-01,84408.5,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2022-01-01,86887.8,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
2023-01-01,88614.3,2024-12-20,2024-12-20,Hawaii,HIRGSP,Real Gross Domestic Product: All Industry Total in Hawaii,A,Mil. of Chn. 2017 $,NSA
1997-01-01,120232.5,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
1998-01-01,121031.0,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
1999-01-01,123683.4,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2000-01-01,129323.4,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2001-01-01,128077.5,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2002-01-01,131035.2,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2003-01-01,137476.9,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2004-01-01,149063.2,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2005-01-01,153626.8,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2006-01-01,155704.5,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2007-01-01,162838.1,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2008-01-01,160469.1,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2009-01-01,156737.2,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2010-01-01,161593.1,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
2011-01-01,164559.3,2024-12-20,2024-12-20,Iowa,IARGSP,Real Gross Domestic Product: All Industry Total in Iowa,A,Mil. of Chn. 2017 $,NSA
